,msrp,year,canonical_mmty,model,local_zone,interior_color,aff_code,price,price_badge,trim,drivetrain,dealer_name,dealer_zip,mileage,make,bodystyle,cat,vin,canonical_mmt,fuel_type,stock_type,exterior_color,page_channel
1296,44115,2024,Chevrolet:Express 2500:RWD 2500 Regular Wheelbase WT:2024,Express 2500,,Medium Pewter,national,44115,,RWD 2500 Regular Wheelbase WT,Rear-wheel Drive,Golf Mill Chevrolet,60714,10,Chevrolet,Cargo Van,van_fullsize,1GCWGAFP1R1163778,Chevrolet:Express 2500:RWD 2500 Regular Wheelbase WT,Gasoline,New,Summit White,shopping
1297,44115,2024,Chevrolet:Express 2500:RWD 2500 Regular Wheelbase WT:2024,Express 2500,,Medium Pewter,national,44115,,RWD 2500 Regular Wheelbase WT,Rear-wheel Drive,Golf Mill Chevrolet,60714,10,Chevrolet,Cargo Van,van_fullsize,1GCWGAFP9R1164077,Chevrolet:Express 2500:RWD 2500 Regular Wheelbase WT,Gasoline,New,Summit White,shopping
1298,0,2019,Buick:Encore:Sport Touring:2019,Encore,,Ebony,national,13995,,Sport Touring,Front-wheel Drive,High Quality Auto Group,60632,120040,Buick,SUV,luxurysuv_crossover,KL4CJ1SM8KB730093,Buick:Encore:Sport Touring,Gasoline,Used,Quicksilver Metallic,shopping
1299,,2018,Audi:TT RS:2.5T:2018,TT RS,,Black / Red,national,55999,,2.5T,All-wheel Drive,Mercedes-Benz of Hoffman Estates,60169,23895,Audi,Coupe,coupeconvertible_coupesport,WUACSAFV1J1901957,Audi:TT RS:2.5T,Gasoline,Used,Nardo Gray,shopping
1300,97685,2024,Jeep:Wagoneer L:Series III 4x4:2024,Wagoneer L,,Nappa Bucket,national,92685,,Series III 4x4,Four-wheel Drive,Marino Chrysler Jeep Dodge RAM,60641,0,Jeep,SUV,suv_fullsize,1C4SJSDP5RS151295,Jeep:Wagoneer L:Series III 4x4,Gasoline,New,Bright White,shopping
1301,,2021,Cadillac:XT6:Sport AWD:2021,XT6,,Cirrus,national,36999,,Sport AWD,All-wheel Drive,Glenview Luxury Imports,60025,42109,Cadillac,SUV,luxurysuv_crossover,1GYKPGRSXMZ100166,Cadillac:XT6:Sport AWD,Gasoline,Used,Red,shopping
1302,,2016,Toyota:Tacoma:TRD Off Road:2016,Tacoma,,Gray,national,35995,,TRD Off Road,Four-wheel Drive,Affinity Auto Sales,60185,72339,Toyota,Pickup Truck,truck_compact,3TMCZ5AN0GM013168,Toyota:Tacoma:TRD Off Road,Gasoline,Used,White,shopping
1303,,2020,Kia:Optima:SX Turbo:2020,Optima,,Black,national,23995,,SX Turbo,Front-wheel Drive,Fields Lexus Glenview,60025,46963,Kia,Sedan,sedan_midsize,5XXGW4L20LG396984,Kia:Optima:SX Turbo,Gasoline,Used,Sparkling Silver,shopping
1304,0,2011,Mercedes-Benz:E-Class:E 350:2011,E-Class,,Ash/Black,national,9995,,E 350,All-wheel Drive,International Kia,60487,96210,Mercedes-Benz,Sedan,luxurypassenger_plus,WDDHF8HB4BA393588,Mercedes-Benz:E-Class:E 350,Gasoline,Used,Obsidian Black Metallic,shopping
1305,,2020,Jeep:Gladiator:Sport:2020,Gladiator,,Black,national,31995,,Sport,Four-wheel Drive,Auto Showcase of Carol Stream,60188,66025,Jeep,Pickup Truck,truck_compact,1C6JJTAGXLL141585,Jeep:Gladiator:Sport,Gasoline,Used,Sting Gray Clearcoat,shopping
1306,57540,2023,Mercedes-Benz:Metris:Base:2023,Metris,,Black,national,57540,,Base,Rear-wheel Drive,Mercedes-Benz of Orland Park,60462,10,Mercedes-Benz,Passenger Van,van_fullsize,W1WV0FEYXP4329156,Mercedes-Benz:Metris:Base,Gasoline,New,Black,shopping
1307,52430,2024,RAM:ProMaster 1500:Base:2024,ProMaster 1500,,Black,national,52430,,Base,Front-wheel Drive,South Oak Dodge Chrysler Jeep RAM,60443,10,RAM,Cargo Van,van_fullsize,3C6LRVBGXRE112679,RAM:ProMaster 1500:Base,Gasoline,New,Bright White Clearcoat,shopping
1308,,2018,Audi:TT RS:2.5T:2018,TT RS,,Black / Red,national,56995,,2.5T,All-wheel Drive,Auto Showcase of Carol Stream,60188,15330,Audi,Coupe,coupeconvertible_coupesport,WUACSAFV2J1900753,Audi:TT RS:2.5T,Gasoline,Used,Nardo Gray,shopping
1309,41490,2024,Kia:Sportage Plug-In Hybrid:X-Line:2024,Sportage Plug-In Hybrid,,,national,41490,,X-Line,AWD,Thomas Kia of Highland,46322,1,Kia,SUV,hybrid_suv,KNDPYDDH9R7146979,Kia:Sportage Plug-In Hybrid:X-Line,Hybrid,New,Blue,shopping
1310,49125,2024,Dodge:Hornet:R/T Plus:2024,Hornet,,Black,national,48708,,R/T Plus,All-wheel Drive,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,60515,12,Dodge,SUV,hybrid_suv,ZACPDFDW3R3A16745,Dodge:Hornet:R/T Plus,Hybrid,New,8 BALL,shopping
1311,51570,2023,RAM:ProMaster 1500:Low Roof:2023,ProMaster 1500,,Black,national,40897,,Low Roof,Front-wheel Drive,Napleton&#39;s Arlington Heights Chrysler Dodge Jeep RAM,60004,22,RAM,Cargo Van,van_fullsize,3C6LRVAG3PE583765,RAM:ProMaster 1500:Low Roof,Gasoline,New,Bright White Clearcoat,shopping
1312,41490,2024,Kia:Sportage Plug-In Hybrid:X-Line:2024,Sportage Plug-In Hybrid,,,national,41490,,X-Line,AWD,Thomas Kia of Highland,46322,1,Kia,SUV,hybrid_suv,KNDPYDDH1R7147088,Kia:Sportage Plug-In Hybrid:X-Line,Hybrid,New,Black,shopping
1313,62540,2024,Cadillac:XT5:Premium Luxury:2024,XT5,,Maple Sugar w/Jet Black Accents,national,61290,,Premium Luxury,All-wheel Drive,Zeigler Cadillac of Lincolnwood,60712,0,Cadillac,SUV,luxurysuv_crossover,1GYKNFR41RZ746494,Cadillac:XT5:Premium Luxury,Gasoline,New,Emerald Lake Metallic,shopping
1314,,2014,Buick:Encore:Base:2014,Encore,,Ebony,national,10500,,Base,Front-wheel Drive,Wilkins Mazda,60126,80850,Buick,SUV,luxurysuv_crossover,KL4CJASB9EB601802,Buick:Encore:Base,Gasoline,Used,Ruby Red Metallic,shopping
1315,,2020,Dodge:Journey:SE Value:2020,Journey,,Black,national,19995,,SE Value,Front-wheel Drive,Lombard Toyota,60148,52207,Dodge,SUV,crossover_compact,3C4PDCAB7LT268216,Dodge:Journey:SE Value,Gasoline,Used,Vice White,shopping
1316,0,2015,Audi:Q5:Premium **NEW TIRES!**:2015,Q5,,,national,15200,,Premium **NEW TIRES!**,All-wheel Drive,CRS Auto Group,60173,81670,Audi,SUV,luxurysuv_crossover,WA1CFAFP6FA143036,Audi:Q5:Premium **NEW TIRES!**,,Used,GRAY,shopping
1317,0,2014,Audi:Q5:2.0T Premium Plus:2014,Q5,,Pistachio Beige,national,13495,,2.0T Premium Plus,All-wheel Drive,Ali Luxury Motors,60026,90183,Audi,SUV,luxurysuv_crossover,WA1LFAFP4EA022729,Audi:Q5:2.0T Premium Plus,Gasoline,Used,White,shopping
1318,,2019,Buick:Encore:Essence:2019,Encore,,Ebony,national,17033,,Essence,All-wheel Drive,Gerald Honda of Countryside,60525,63906,Buick,SUV,luxurysuv_crossover,KL4CJGSM3KB793993,Buick:Encore:Essence,Gasoline,Used,Summit White,shopping
1319,0,2022,Honda:Accord:Sport SE 1.5T:2022,Accord,,Black,national,25995,,Sport SE 1.5T,Front-wheel Drive,McGrath Acura of Chicago,60642,32099,Honda,Sedan,sedan_midsize,1HGCV1F46NA082141,Honda:Accord:Sport SE 1.5T,Gasoline,Used,,shopping
1320,0,2015,Ford:Edge:SEL:2015,Edge,,Black,national,13499,,SEL,Front-wheel Drive,I-80 Auto Sales,60429,87323,Ford,SUV,crossover_midsize,2FMTK3J90FBB60047,Ford:Edge:SEL,Gasoline,Used,Green,shopping
1321,36430,2024,Dodge:Hornet:GT:2024,Hornet,,Black,national,30440,,GT,All-wheel Drive,Jack Phelan Chrysler Dodge Jeep RAM,60525,7,Dodge,SUV,hybrid_suv,ZACNDFAN3R3A38361,Dodge:Hornet:GT,Gasoline,New,Blue Steel,shopping
1322,42905,2023,Mercedes-Benz:Metris:Base:2023,Metris,,Black,national,42905,,Base,Rear-wheel Drive,Knauz Auto Park,60044,19,Mercedes-Benz,Cargo Van,van_fullsize,W1YV0BEY3P4270449,Mercedes-Benz:Metris:Base,Gasoline,New,Arctic White,shopping
1323,83117,2024,Cadillac:LYRIQ:Luxury w/1SE:2024,LYRIQ,,Juniper With Sky Gray Accents,national,83117,,Luxury w/1SE,Rear-wheel Drive,Cadillac of Naperville,60540,10,Cadillac,SUV,ev_luxurysuv_suv,1GYKPSRL2RZ123847,Cadillac:LYRIQ:Luxury w/1SE,Electric,New,Emerald Lake Metallic,shopping
1324,51640,2024,Cadillac:XT4:Premium Luxury:2024,XT4,,Black,national,50890,,Premium Luxury,All-wheel Drive,Ettleson Cadillac,60525,1165,Cadillac,SUV,luxurysuv_crossover,1GYFZDR47RF101070,Cadillac:XT4:Premium Luxury,Gasoline,New,Crystal White Tri-Coat,shopping
1325,83117,2024,Cadillac:LYRIQ:Luxury w/1SE:2024,LYRIQ,,Juniper With Sky Gray Accents,national,83117,,Luxury w/1SE,Rear-wheel Drive,Cadillac of Naperville,60540,2,Cadillac,SUV,ev_luxurysuv_suv,1GYKPSRL2RZ125212,Cadillac:LYRIQ:Luxury w/1SE,Electric,New,Celestial Metallic,shopping
1326,41535,2024,Kia:Sportage Plug-In Hybrid:X-Line:2024,Sportage Plug-In Hybrid,,Black,national,41535,,X-Line,All-wheel Drive,Willowbrook Ford Kia,60527,4,Kia,SUV,hybrid_suv,KNDPYDDH3R7141907,Kia:Sportage Plug-In Hybrid:X-Line,Hybrid,New,Snow White Pearl,shopping
1327,,2017,Lincoln:MKC:Reserve:2017,MKC,,Ebony,national,16400,,Reserve,All-wheel Drive,Fox Ford of Chicago,60647,60155,Lincoln,SUV,luxurysuv_crossover,5LMCJ3D92HUL68861,Lincoln:MKC:Reserve,Gasoline,Used,Diamond Black Metallic,shopping
1328,,2021,Kia:Sportage:LX:2021,Sportage,,Black,national,17992,,LX,All-wheel Drive,Tasca Ford Midlothian,60445,54777,Kia,SUV,crossover_compact,KNDPMCACXM7861597,Kia:Sportage:LX,Gasoline,Used,Black Cherry Pearl,shopping
1329,51570,2023,RAM:ProMaster 1500:Low Roof:2023,ProMaster 1500,,Black,national,41997,,Low Roof,Front-wheel Drive,Napleton&#39;s Arlington Heights Chrysler Dodge Jeep RAM,60004,3,RAM,Cargo Van,van_fullsize,3C6LRVAG8PE577024,RAM:ProMaster 1500:Low Roof,Gasoline,New,Bright White Clearcoat,shopping
1330,,2020,Audi:RS 3:2.5T:2020,RS 3,,Black / Crescendo Red,national,46799,,2.5T,All-wheel Drive,BMW of Orland Park,60467,43597,Audi,Sedan,luxurypassenger_standard,WUABWGFF4LA902017,Audi:RS 3:2.5T,Gasoline,Used,Nardo Gray,shopping
1331,17995,2017,Buick:Encore:Premium:2017,Encore,,Ebony,national,15695,,Premium,All-wheel Drive,Napleton Lincoln Blue Island,60406,57992,Buick,SUV,luxurysuv_crossover,KL4CJHSB1HB010909,Buick:Encore:Premium,Gasoline,Used,Quicksilver Metallic,shopping
1332,54595,2024,Chevrolet:Blazer EV:RS:2024,Blazer EV,,Black,national,47095,,RS,All-wheel Drive,Apple Chevrolet,60487,7,Chevrolet,SUV,ev_crossover_midsize,3GNKDCRJ5RS216675,Chevrolet:Blazer EV:RS,Electric,New,Galaxy Gray Metallic,shopping
1333,110610,2024,Mercedes-Benz:AMG EQE:Base:2024,AMG EQE,,Black,national,110610,,Base,AWD,Mercedes-Benz of Chicago,60642,5,Mercedes-Benz,SUV,ev_luxurypassenger_plus,4JGGM5DB6RA032997,Mercedes-Benz:AMG EQE:Base,Electric,New,Polar White,shopping
1334,,2018,Hyundai:Tucson:SE:2018,Tucson,,Gray,national,15995,,SE,Front-wheel Drive,Affinity Auto Sales,60185,82382,Hyundai,SUV,crossover_compact,KM8J23A44JU662753,Hyundai:Tucson:SE,Gasoline,Used,Molten Silver,shopping
1335,,2021,Kia:Sorento:SX:2021,Sorento,,Black,national,25000,,SX,All-wheel Drive,Thomas Dodge Chrysler Jeep RAM of Highland,46322,89019,Kia,SUV,crossover_midsize,5XYRKDLF2MG041030,Kia:Sorento:SX,Gasoline,Used,Sparkling Silver,shopping
1336,0,1965,"Buick:Riviera:401 CI V-8, Automatic, Air Conditioning ARIZONA:1965",Riviera,,Black,national,49994,,"401 CI V-8, Automatic, Air Conditioning ARIZONA",Unknown,MGM Classic Cars,60101,50500,Buick,Coupe,,0000494475HXXXXXX,"Buick:Riviera:401 CI V-8, Automatic, Air Conditioning ARIZONA",Gasoline,Used,Pearl Orange,shopping
1337,,2007,Chevrolet:HHR:LT:2007,HHR,,Gray,national,8490,,LT,Front-wheel Drive,Coda Motors,60527,58708,Chevrolet,SUV,crossover_compact,3GNDA33P97S609123,Chevrolet:HHR:LT,Gasoline,Used,Summit White,shopping
1338,0,1965,Buick:Riviera::1965,Riviera,,Black,national,49994,,,Unknown,MGM Classic Cars,60101,73500,Buick,Coupe,,0000494475H94XXXX,Buick:Riviera:,Gasoline,Used,Dark Blue,shopping
1339,,2018,Jeep:Renegade:Latitude:2018,Renegade,,Black,national,17595,,Latitude,Four-wheel Drive,DriveTime of Highland,46322,99849,Jeep,SUV,crossover_compact,ZACCJBBB6JPH14716,Jeep:Renegade:Latitude,Gasoline,Used,Orange,shopping
1340,40780,2024,Dodge:Hornet:GT:2024,Hornet,,,national,39209,,GT,All-wheel Drive,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,60515,11,Dodge,SUV,hybrid_suv,ZACNDFAN1R3A37578,Dodge:Hornet:GT,Gasoline,New,Gray,shopping
1341,0,2017,Volkswagen:Jetta:1.4T SE:2017,Jetta,,,national,13949,,1.4T SE,Front-wheel Drive,Midway Dodge,60632,62074,Volkswagen,Sedan,sedan_compact,3VWDB7AJ2HM225005,Volkswagen:Jetta:1.4T SE,Gasoline,Used,Black,shopping
1342,,2020,Kia:Sportage:LX:2020,Sportage,,Black,national,18641,,LX,All-wheel Drive,Tasca Ford Midlothian,60445,23765,Kia,SUV,crossover_compact,KNDPMCAC4L7814192,Kia:Sportage:LX,Gasoline,Used,Clear White,shopping
1343,65805,2024,Jeep:Grand Cherokee 4xe:Base:2024,Grand Cherokee 4xe,,Global Black,national,48330,,Base,Four-wheel Drive,Chrysler Dodge Jeep Ram of Chicago,60659,12,Jeep,SUV,hybrid_suv,1C4RJYB63R8957676,Jeep:Grand Cherokee 4xe:Base,Hybrid,New,Rocky Mountain Pearlcoat,shopping
1344,35485,2024,Dodge:Hornet:GT:2024,Hornet,,Black,national,34337,,GT,All-wheel Drive,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,60515,11,Dodge,SUV,hybrid_suv,ZACNDFAN1R3A39864,Dodge:Hornet:GT,Gasoline,New,Q BALL,shopping
1345,,2021,Chevrolet:Silverado 1500:RST:2021,Silverado 1500,,Jet Black,national,59985,,RST,Four-wheel Drive,INFINITI of Clarendon Hills,60514,42560,Chevrolet,Pickup Truck,truck_fullsize,1GCUYEEL4MZ107533,Chevrolet:Silverado 1500:RST,Gasoline,Used,Satin Steel Metallic,shopping
1346,21771,2019,Ford:Edge:SEL:2019,Edge,,Ebony,national,19798,,SEL,All-wheel Drive,Napleton Nissan,46375,62824,Ford,SUV,crossover_midsize,2FMPK4J95KBC71436,Ford:Edge:SEL,Gasoline,Used,Oxford White,shopping
1347,42805,2024,Kia:Telluride:S:2024,Telluride,,Black,national,41805,,S,All-wheel Drive,Napleton River Oaks Hyundai Kia,60409,10,Kia,SUV,suv_midsize,5XYP6DGC3RG500388,Kia:Telluride:S,Gasoline,New,Glacial White Pearl,shopping
1348,0,1965,Buick:Riviera:NUMBERS MATCHING 401cid:1965,Riviera,,Black,national,46754,,NUMBERS MATCHING 401cid,Unknown,MGM Classic Cars,60101,97400,Buick,Coupe,,XXXXXXXXXXXXX0001,Buick:Riviera:NUMBERS MATCHING 401cid,Gasoline,Used,Firemist Copper,shopping
1349,48515,2024,Cadillac:XT5:Luxury:2024,XT5,,Jet Black,national,48515,,Luxury,All-wheel Drive,Zeigler Cadillac of Lincolnwood,60712,4,Cadillac,SUV,luxurysuv_crossover,1GYKNBR42RZ745847,Cadillac:XT5:Luxury,Gasoline,New,Crystal White Tricoat,shopping
1350,,2016,FIAT:500X:Lounge:2016,500X,,Brown,national,13475,,Lounge,All-wheel Drive,Toyota of Lincoln Park,60642,39633,FIAT,SUV,crossover_compact,ZFBCFYDTXGP401087,FIAT:500X:Lounge,Gasoline,Used,Red Tri-Coat,shopping
1351,,2012,Toyota:Tacoma:Base:2012,Tacoma,,Graphite,national,12000,,Base,Rear-wheel Drive,Thomas Kia of Highland,46322,184722,Toyota,Pickup Truck,truck_compact,5TFTX4CN3CX015319,Toyota:Tacoma:Base,Gasoline,Used,Magnetic Gray Metallic,shopping
1352,0,2019,Buick:Encore:Essence:2019,Encore,,Ebony,national,18942,,Essence,All-wheel Drive,Family Hyundai,60477,50678,Buick,SUV,luxurysuv_crossover,KL4CJGSM0KB756657,Buick:Encore:Essence,Gasoline,Used,Ebony Twilight Metallic,shopping
1353,88490,2024,Mercedes-Benz:Sprinter 3500XD:High Roof:2024,Sprinter 3500XD,,,national,88490,,High Roof,AWD,Mercedes-Benz of Chicago,60642,5,Mercedes-Benz,Cargo Van,van_fullsize,W1Y8ND6Y5RT179264,Mercedes-Benz:Sprinter 3500XD:High Roof,Diesel,New,Jet Black,shopping
1354,25790,2024,Chevrolet:Trax:ACTIV:2024,Trax,,Jet Black,national,25540,,ACTIV,Front-wheel Drive,Sunrise Chevrolet of Glendale Heights,60139,2,Chevrolet,SUV,crossover_compact,KL77LKE29RC159166,Chevrolet:Trax:ACTIV,Gasoline,New,Crimson Metallic,shopping
1355,56665,2024,Chevrolet:Blazer EV:RS:2024,Blazer EV,,Black,national,49165,,RS,Rear-wheel Drive,Advantage Chevrolet,60525,10,Chevrolet,SUV,ev_crossover_midsize,3GNKDHRK3RS239796,Chevrolet:Blazer EV:RS,,New,Radiant Red,shopping
1356,46640,2023,Ford:Edge:ST Line:2023,Edge,,Ebony,national,46640,,ST Line,All-wheel Drive,Fox Ford of Chicago,60647,2706,Ford,SUV,crossover_midsize,2FMPK4J99PBA52177,Ford:Edge:ST Line,Gasoline,New,Agate Black Metallic,shopping
1357,40830,2024,Chevrolet:Equinox:Premier:2024,Equinox,,Jet Black,national,35995,,Premier,All-wheel Drive,Chevrolet of Homewood,60430,8,Chevrolet,SUV,crossover_midsize,3GNAXXEG8RL204602,Chevrolet:Equinox:Premier,Gasoline,New,Radiant Red,shopping
1358,,2021,Nissan:Maxima:SV:2021,Maxima,,Charcoal,national,21869,,SV,Front-wheel Drive,94 Nissan Of South Holland,60473,64425,Nissan,Sedan,sedan_midsize,1N4AA6CVXMC512449,Nissan:Maxima:SV,Gasoline,Used,Deep Blue Pearl,shopping
1359,23195,2024,Chevrolet:Trax:1RS:2024,Trax,,Jet Black,national,22945,,1RS,Front-wheel Drive,Sunrise Chevrolet of Glendale Heights,60139,2,Chevrolet,SUV,crossover_compact,KL77LGE2XRC231571,Chevrolet:Trax:1RS,Gasoline,New,Mosaic Black Metallic,shopping
1360,47475,2024,Kia:Telluride:EX X-Line:2024,Telluride,,Black,national,44950,,EX X-Line,All-wheel Drive,Napleton River Oaks Hyundai Kia,60409,10,Kia,SUV,suv_midsize,5XYP3DGC1RG486192,Kia:Telluride:EX X-Line,Gasoline,New,Everlasting Silver,shopping
1361,45490,2024,Kia:Sportage Plug-In Hybrid:X-Line Prestige:2024,Sportage Plug-In Hybrid,,Black,national,45490,,X-Line Prestige,All-wheel Drive,Willowbrook Ford Kia,60527,4,Kia,SUV,hybrid_suv,KNDPZDDH9R7139916,Kia:Sportage Plug-In Hybrid:X-Line Prestige,Hybrid,New,Fusion Orange,shopping
1362,,2019,Buick:Encore:Preferred:2019,Encore,,Ebony,national,12750,,Preferred,Front-wheel Drive,Rizza Cadillac Buick GMC,60487,96657,Buick,SUV,luxurysuv_crossover,KL4CJASB6KB740703,Buick:Encore:Preferred,Gasoline,Used,Quicksilver Metallic,shopping
1363,,2019,Audi:Q5:45 PROGRESSIV:2019,Q5,,Black,national,31999,,45 PROGRESSIV,All-wheel Drive,Glenview Luxury Imports,60025,33121,Audi,SUV,luxurysuv_crossover,WA1ENAFY7K2061163,Audi:Q5:45 PROGRESSIV,Gasoline,Used,Daytona Gray Pearl Effect,shopping
1364,,2021,Toyota:RAV4:LE:2021,RAV4,,Black,national,27998,,LE,All-wheel Drive,CarMax Oak Lawn - Offering Express Pickup and Home Delivery,60453,23215,Toyota,SUV,crossover_compact,2T3F1RFV9MC176935,Toyota:RAV4:LE,Gasoline,Used,Black,shopping
1365,73315,2024,Cadillac:LYRIQ:Luxury:2024,LYRIQ,,Sky Cool Gray,national,73315,,Luxury,All-wheel Drive,Napleton Cadillac of Oak Lawn,60453,3,Cadillac,SUV,ev_luxurysuv_suv,1GYKPRRL7RZ119558,Cadillac:LYRIQ:Luxury,Electric,New,Crystal White Tri-Coat,shopping
1366,,2023,Mercedes-Benz:EQB 300:Base 4MATIC:2023,EQB 300,,Black,national,64250,,Base 4MATIC,All-wheel Drive,Mercedes-Benz of Hoffman Estates,60169,1152,Mercedes-Benz,SUV,ev_luxurysuv_suv,W1N9M0KB0PN073627,Mercedes-Benz:EQB 300:Base 4MATIC,Electric,New,Gray,shopping
1367,48590,2024,RAM:ProMaster 1500:Low Roof:2024,ProMaster 1500,,Black,national,46590,,Low Roof,Front-wheel Drive,Castle Chrysler Dodge Jeep Ram of Naperville,60540,0,RAM,Cargo Van,van_fullsize,3C6LRVNG3RE140948,RAM:ProMaster 1500:Low Roof,Gasoline,New,Bright White Clearcoat,shopping
1368,,2021,Jeep:Grand Cherokee L:Limited:2021,Grand Cherokee L,,Global Black,national,36333,,Limited,Four-wheel Drive,Apple Chevrolet,60487,27897,Jeep,SUV,suv_midsize,1C4RJKBG1M8208115,Jeep:Grand Cherokee L:Limited,Gasoline,Used,Metallic,shopping
1369,,2023,Jeep:Wrangler:Sport:2023,Wrangler,,Black,national,36399,,Sport,Four-wheel Drive,Gerald Subaru of Naperville,60540,10831,Jeep,SUV,suv_midsize,1C4GJXAN3PW676271,Jeep:Wrangler:Sport,Gasoline,Used,Black Clearcoat,shopping
1370,,2019,Chevrolet:Silverado 1500:LTZ:2019,Silverado 1500,,Jet Black,national,30950,,LTZ,Four-wheel Drive,Rizza Cadillac Buick GMC,60487,96849,Chevrolet,Pickup Truck,truck_fullsize,1GCUYGED0KZ117414,Chevrolet:Silverado 1500:LTZ,Gasoline,Used,Summit White,shopping
1371,,2019,Ford:F-350:XL:2019,F-350,,Medium Earth Gray,national,43901,,XL,Four-wheel Drive,Arlington Heights Ford,60004,20688,Ford,Pickup Truck,truck_fullsize,1FT8W3B68KEF37970,Ford:F-350:XL,E85 Flex Fuel,Used,Agate Black Metallic,shopping
1372,0,2021,Jeep:Cherokee:Latitude:2021,Cherokee,,Black,national,21283,,Latitude,Four-wheel Drive,Bill Kay Downers Grove Nissan,60515,41256,Jeep,SUV,crossover_compact,1C4PJMCB1MD194231,Jeep:Cherokee:Latitude,Gasoline,Used,Diamond Black Crystal Pearlcoat,shopping
1373,,2015,Audi:Q5:2.0T Premium Plus:2015,Q5,,Black,national,17995,,2.0T Premium Plus,All-wheel Drive,Affinity Auto Sales,60185,87042,Audi,SUV,luxurysuv_crossover,WA1LFAFP8FA086192,Audi:Q5:2.0T Premium Plus,E85 Flex Fuel,Used,Gray,shopping
1374,,2019,GMC:Terrain:SLE:2019,Terrain,,Jet Black,national,15780,,SLE,Front-wheel Drive,Chevrolet of Naperville,60540,96336,GMC,SUV,crossover_midsize,3GKALMEV3KL204194,GMC:Terrain:SLE,Gasoline,Used,Ebony Twilight Metallic,shopping
1375,,2021,Jeep:Cherokee:Latitude Lux:2021,Cherokee,,Black,national,23000,,Latitude Lux,Front-wheel Drive,Chrysler Dodge Jeep Ram of Chicago,60659,23045,Jeep,SUV,crossover_compact,1C4PJLMX6MD215157,Jeep:Cherokee:Latitude Lux,Gasoline,Used,Bright White Clearcoat,shopping
1376,0,2021,Chevrolet:Silverado 1500:LT Trail Boss:2021,Silverado 1500,,Black,national,42500,,LT Trail Boss,Four-wheel Drive,Ed Napleton Honda,60453,30044,Chevrolet,Pickup Truck,truck_fullsize,1GCPYFED9MZ288866,Chevrolet:Silverado 1500:LT Trail Boss,Gasoline,Used,Northsky Blue Metallic,shopping
1377,,2021,Buick:Encore:Preferred:2021,Encore,,Shale,national,19698,,Preferred,Front-wheel Drive,Phillips Chevrolet of Lansing,60438,23201,Buick,SUV,luxurysuv_crossover,KL4CJASB8MB320363,Buick:Encore:Preferred,Gasoline,Used,Dark Moon Blue Metallic,shopping
1378,,2018,Ford:Edge:SE:2018,Edge,,Ebony,national,16750,,SE,All-wheel Drive,Napleton River Oaks Hyundai Kia,60409,43481,Ford,SUV,crossover_midsize,2FMPK4G99JBC30684,Ford:Edge:SE,Gasoline,Used,Shadow Black,shopping
1379,0,2021,Ford:F-350:Platinum:2021,F-350,,Black,national,68925,,Platinum,Four-wheel Drive,Currie Motors Ford of Frankfort,60423,47895,Ford,Pickup Truck,truck_fullsize,1FT8W3DN3MED73633,Ford:F-350:Platinum,Gasoline,Used,Gray,shopping
1380,45715,2024,Cadillac:XT4:Luxury:2024,XT4,,Stone,national,44965,,Luxury,All-wheel Drive,Arnie Bauer Cadillac,60443,10,Cadillac,SUV,luxurysuv_crossover,1GYFZBR48RF171083,Cadillac:XT4:Luxury,Gasoline,New,Crystal White Tri-Coat,shopping
1381,0,2021,Chevrolet:Blazer:2LT:2021,Blazer,,Jet Black,national,26999,,2LT,All-wheel Drive,Currie Motors Chevrolet,60130,17087,Chevrolet,SUV,crossover_midsize,3GNKBHRS7MS505061,Chevrolet:Blazer:2LT,Gasoline,Used,Silver Ice Metallic,shopping
1382,53180,2023,Mercedes-Benz:Metris:Base:2023,Metris,,,national,53180,,Base,RWD,Mercedes-Benz of Chicago,60642,5,Mercedes-Benz,Passenger Van,van_fullsize,W1WV0FEY1P4339140,Mercedes-Benz:Metris:Base,Gasoline,New,Obsidian Black,shopping
1383,41385,2024,Kia:Sportage Plug-In Hybrid:X-Line:2024,Sportage Plug-In Hybrid,,Black,national,41385,,X-Line,All-wheel Drive,Berwyn Kia,60402,11,Kia,SUV,hybrid_suv,KNDPYDDH8R7139862,Kia:Sportage Plug-In Hybrid:X-Line,Hybrid,New,Gravity Gray,shopping
1384,42440,2024,Cadillac:XT4:Luxury:2024,XT4,,Stone,national,42440,,Luxury,All-wheel Drive,Rizza Cadillac Buick GMC,60487,3,Cadillac,SUV,luxurysuv_crossover,1GYFZBR44RF196109,Cadillac:XT4:Luxury,Gasoline,New,Silver Metallic,shopping
1385,0,2019,Kia:Sportage:EX:2019,Sportage,,Black,national,19040,,EX,Front-wheel Drive,Zeigler Pre-Owned of Chicago,60402,62075,Kia,SUV,crossover_compact,KNDPN3ACXK7568860,Kia:Sportage:EX,Gasoline,Used,Pacific Blue,shopping
1386,35485,2024,Dodge:Hornet:GT AWD:2024,Hornet,,Black,national,33985,,GT AWD,All-wheel Drive,Marino Chrysler Jeep Dodge RAM,60641,0,Dodge,SUV,hybrid_suv,ZACNDFAN7R3A39920,Dodge:Hornet:GT AWD,Gasoline,New,8 Ball Exterioi,shopping
